Web Scraping with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26284925%2F&query=python&cat_id=1001&type=search&pos=50,8.5
Dive Into Python 3 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3628911%2F&query=python&cat_id=1001&type=search&pos=51,8.5
Expert Python Programming ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3285148%2F&query=python&cat_id=1001&type=search&pos=52,8.2
python绝技：运用python成为顶级黑客 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26702570%2F&query=python&cat_id=1001&type=search&pos=53,6.8
Core Python Programming ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1874839%2F&query=python&cat_id=1001&type=search&pos=54,8.1
Python入门经典 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F11610789%2F&query=python&cat_id=1001&type=search&pos=55,8.1
Python基础教程（第2版•修订版） ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25880388%2F&query=python&cat_id=1001&type=search&pos=56,7.3
Python金融大数据分析 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26670241%2F&query=python&cat_id=1001&type=search&pos=57,8.3
Python编程实战 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25955274%2F&query=python&cat_id=1001&type=search&pos=58,7.7
python黑帽子 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26590145%2F&query=python&cat_id=1001&type=search&pos=59,7.7
Python 编程金典 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1214355%2F&query=python&cat_id=1001&type=search&pos=60,8.0
Python Cookbook ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20491078%2F&query=python&cat_id=1001&type=search&pos=61,9.3
PYTHON技术手册 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2005622%2F&query=python&cat_id=1001&type=search&pos=62,7.7
Programming Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1797513%2F&query=python&cat_id=1001&type=search&pos=63,8.0
High Performance Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3327994%2F&query=python&cat_id=1001&type=search&pos=64,暂无评价
Python高手之路 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26389274%2F&query=python&cat_id=1001&type=search&pos=65,7.7
Python编程实践 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7059900%2F&query=python&cat_id=1001&type=search&pos=66,7.2
Python自动化运维 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26258735%2F&query=python&cat_id=1001&type=search&pos=67,5.9
真实世界的Python仪器监控 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20773481%2F&query=python&cat_id=1001&type=search&pos=68,7.5
Python for Data Analysis ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25717197%2F&query=python&cat_id=1001&type=search&pos=69,7.9
"Learn Python The Hard Way, 2nd Edition ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10486432%2F&query=python&cat_id=1001&type=search&pos=70,8.3
"Python in a Nutshell, Second Edition ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1845309%2F&query=python&cat_id=1001&type=search&pos=71,8.3
High Performance Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24641620%2F&query=python&cat_id=1001&type=search&pos=72,7.8
趣学Python编程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25837145%2F&query=python&cat_id=1001&type=search&pos=73,8.2
Python语言及其应用 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26675127%2F&query=python&cat_id=1001&type=search&pos=74,8.5
Text Processing in Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1748395%2F&query=python&cat_id=1001&type=search&pos=75,7.5
Learning Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22139956%2F&query=python&cat_id=1001&type=search&pos=76,9.0
征服Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2240226%2F&query=python&cat_id=1001&type=search&pos=77,6.4
Effective Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26709315%2F&query=python&cat_id=1001&type=search&pos=78,8.7
Python for Informatics ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25892709%2F&query=python&cat_id=1001&type=search&pos=79,8.8
用Python写网络爬虫 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26869992%2F&query=python&cat_id=1001&type=search&pos=80,7.5
Effective Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26312313%2F&query=python&cat_id=1001&type=search&pos=81,8.1
Python for Finance ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25921015%2F&query=python&cat_id=1001&type=search&pos=82,7.8
Python Cookbook 中文版，第 3 版 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26381341%2F&query=python&cat_id=1001&type=search&pos=83,8.9
Python Essential Reference ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3273420%2F&query=python&cat_id=1001&type=search&pos=84,8.5
Rapid GUI Programming with Python and Qt ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3053232%2F&query=python&cat_id=1001&type=search&pos=85,8.4
Python计算机视觉编程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25906843%2F&query=python&cat_id=1001&type=search&pos=86,7.6
Python数据分析与挖掘实战 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26677686%2F&query=python&cat_id=1001&type=search&pos=87,7.5
Python for Unix and Linux System Administration ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3033853%2F&query=python&cat_id=1001&type=search&pos=88,7.6
深入浅出Python（影印版） ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F6892016%2F&query=python&cat_id=1001&type=search&pos=89,8.5
Beginning Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1482162%2F&query=python&cat_id=1001&type=search&pos=90,8.8
Python编程入门（第3版） ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25773122%2F&query=python&cat_id=1001&type=search&pos=91,7.3
